epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1791,4617.02,0.86799,0.41103,0.80886,0.72188,0.66667,0.55818,0.18023,2.82437,1.40009,1.47512,0.000189955,0.000189955,0.000189955
1792,4619.83,0.90884,0.40922,0.80427,0.7215,0.66667,0.55796,0.17667,2.81776,1.41159,1.47274,0.000189129,0.000189129,0.000189129
1793,4622.52,0.85547,0.39642,0.81199,0.72104,0.66667,0.56115,0.17819,2.82572,1.42613,1.47849,0.000188304,0.000188304,0.000188304
1794,4625.33,0.84721,0.40312,0.81094,0.72075,0.66667,0.55411,0.17517,2.82619,1.44101,1.47612,0.000187479,0.000187479,0.000187479
1795,4628.11,0.89031,0.40548,0.8089,0.71886,0.66667,0.55077,0.17439,2.82303,1.44922,1.47381,0.000186654,0.000186654,0.000186654
1796,4630.88,0.82975,0.40723,0.79003,0.71866,0.66667,0.54268,0.17453,2.82392,1.46789,1.47076,0.000185829,0.000185829,0.000185829
1797,4633.64,0.90238,0.40814,0.81343,0.71822,0.66667,0.54275,0.17465,2.81753,1.47337,1.46667,0.000185004,0.000185004,0.000185004
1798,4636.42,0.93184,0.41721,0.80833,0.71995,0.66667,0.54879,0.17566,2.81553,1.46626,1.46527,0.000184178,0.000184178,0.000184178
1799,4639.16,0.80443,0.39348,0.80478,0.72018,0.66667,0.54856,0.17555,2.81419,1.45662,1.46532,0.000183353,0.000183353,0.000183353
1800,4642.04,0.77938,0.3774,0.80576,0.71465,0.66667,0.54866,0.17557,2.80868,1.46312,1.46179,0.000182528,0.000182528,0.000182528
1801,4644.75,0.83972,0.41095,0.79146,0.71308,0.66667,0.54861,0.17556,2.80839,1.46979,1.46042,0.000181703,0.000181703,0.000181703
1802,4647.5,0.90003,0.41994,0.79399,0.72026,0.66667,0.55013,0.17582,2.80647,1.47905,1.46263,0.000180878,0.000180878,0.000180878
1803,4650.3,0.7976,0.39012,0.80419,0.72143,0.66667,0.54887,0.17567,2.8065,1.501,1.46129,0.000180053,0.000180053,0.000180053
1804,4653.02,0.91664,0.41617,0.83035,0.72218,0.66667,0.54912,0.17554,2.80265,1.52411,1.45645,0.000179228,0.000179228,0.000179228
1805,4655.75,0.84981,0.39419,0.75902,0.72311,0.66667,0.54894,0.17605,2.79736,1.53972,1.45592,0.000178402,0.000178402,0.000178402
1806,4658.52,0.79854,0.38561,0.80185,0.72323,0.66667,0.55201,0.17635,2.78757,1.54564,1.4493,0.000177577,0.000177577,0.000177577
1807,4661.26,0.87556,0.39964,0.80055,0.72453,0.66667,0.55133,0.17367,2.78888,1.56312,1.45062,0.000176752,0.000176752,0.000176752
1808,4663.99,0.74877,0.36941,0.75784,0.72445,0.66667,0.55096,0.17303,2.79082,1.58549,1.44866,0.000175927,0.000175927,0.000175927
1809,4666.69,0.86299,0.41848,0.81841,0.7252,0.66667,0.5508,0.17196,2.79261,1.61692,1.4526,0.000175102,0.000175102,0.000175102
1810,4669.45,0.76833,0.3806,0.80251,0.73474,0.66667,0.5546,0.17547,2.79313,1.65006,1.45192,0.000174277,0.000174277,0.000174277
1811,4672.22,0.86586,0.39853,0.81944,0.74554,0.66667,0.5544,0.17638,2.79548,1.67125,1.45257,0.000173451,0.000173451,0.000173451
1812,4675,0.83199,0.39887,0.80647,0.75347,0.66667,0.54738,0.17343,2.79273,1.70469,1.4479,0.000172626,0.000172626,0.000172626
1813,4677.84,0.84616,0.39226,0.81655,0.75923,0.66667,0.54643,0.17354,2.79571,1.70406,1.44993,0.000171801,0.000171801,0.000171801
1814,4680.57,0.83318,0.39075,0.82291,0.76139,0.66667,0.54637,0.17667,2.79889,1.72131,1.44941,0.000170976,0.000170976,0.000170976
1815,4683.34,0.90351,0.40987,0.79638,0.76096,0.66337,0.54622,0.17327,2.80146,1.71155,1.45061,0.000170151,0.000170151,0.000170151
1816,4686.13,0.75546,0.35945,0.75569,0.76064,0.66224,0.54677,0.17361,2.81208,1.7034,1.45625,0.000169326,0.000169326,0.000169326
1817,4688.79,0.84672,0.38955,0.81012,0.76158,0.66554,0.55347,0.17629,2.82071,1.69675,1.45922,0.0001685,0.0001685,0.0001685
1818,4691.56,0.86548,0.41951,0.82202,0.76164,0.66575,0.54081,0.16949,2.82551,1.69017,1.45863,0.000167675,0.000167675,0.000167675
1819,4694.36,0.85627,0.42301,0.77779,0.76114,0.664,0.54313,0.17299,2.82002,1.67071,1.4542,0.00016685,0.00016685,0.00016685
1820,4697.12,0.84148,0.40005,0.8033,0.76146,0.66512,0.54584,0.17705,2.82497,1.64594,1.45362,0.000166025,0.000166025,0.000166025
1821,4699.84,0.79373,0.37258,0.80784,0.75873,0.66667,0.54651,0.17713,2.81814,1.63288,1.45269,0.0001652,0.0001652,0.0001652
1822,4702.56,0.77369,0.38634,0.80121,0.75577,0.66667,0.55327,0.17982,2.81807,1.62632,1.45252,0.000164375,0.000164375,0.000164375
1823,4705.29,0.83594,0.40001,0.8159,0.75755,0.66667,0.54682,0.17601,2.81956,1.61286,1.45684,0.000163549,0.000163549,0.000163549
1824,4708.06,0.90136,0.43149,0.81039,0.74207,0.66667,0.55352,0.17987,2.81511,1.59283,1.45432,0.000162724,0.000162724,0.000162724
1825,4710.78,0.81381,0.39318,0.8038,0.74608,0.66667,0.55354,0.177,2.80905,1.5789,1.45257,0.000161899,0.000161899,0.000161899
1826,4713.53,0.84985,0.40546,0.8111,0.74633,0.66667,0.5534,0.18041,2.80079,1.56554,1.44672,0.000161074,0.000161074,0.000161074
1827,4716.23,0.80287,0.37674,0.80402,0.74782,0.66667,0.54687,0.17785,2.79719,1.55075,1.44475,0.000160249,0.000160249,0.000160249
1828,4719.04,0.85017,0.39779,0.8008,0.74843,0.66667,0.5546,0.1827,2.79055,1.54108,1.4427,0.000159424,0.000159424,0.000159424
1829,4721.77,0.8,0.38687,0.79429,0.74896,0.66667,0.55281,0.17847,2.78267,1.53246,1.44019,0.000158598,0.000158598,0.000158598
1830,4724.47,0.9108,0.44097,0.80709,0.74719,0.66667,0.55477,0.18274,2.77825,1.52214,1.43983,0.000157773,0.000157773,0.000157773
1831,4727.27,0.76636,0.36573,0.75835,0.74418,0.66667,0.55307,0.17644,2.78098,1.5049,1.44143,0.000156948,0.000156948,0.000156948
1832,4730.03,0.798,0.39459,0.80165,0.74221,0.66667,0.55237,0.17846,2.78197,1.49125,1.44608,0.000156123,0.000156123,0.000156123
1833,4733.03,0.78154,0.36145,0.76307,0.74294,0.66667,0.55412,0.18268,2.78405,1.497,1.44684,0.000155298,0.000155298,0.000155298
1834,4735.73,0.86579,0.40521,0.81965,0.74526,0.66667,0.55445,0.18046,2.79368,1.50075,1.45286,0.000154473,0.000154473,0.000154473
1835,4738.45,0.89452,0.40386,0.80968,0.74763,0.66667,0.55179,0.17611,2.79371,1.51911,1.45347,0.000153647,0.000153647,0.000153647
1836,4741.2,0.91678,0.41676,0.81088,0.74942,0.66667,0.55351,0.18565,2.79229,1.51807,1.45516,0.000152822,0.000152822,0.000152822
1837,4743.85,0.85374,0.41784,0.80996,0.75815,0.66667,0.54544,0.17499,2.79591,1.51933,1.45893,0.000151997,0.000151997,0.000151997
1838,4746.51,0.78448,0.36934,0.75995,0.76,0.66667,0.54527,0.17486,2.79898,1.5438,1.4571,0.000151172,0.000151172,0.000151172
1839,4749.18,0.81934,0.4004,0.80285,0.76098,0.66344,0.54518,0.17675,2.80678,1.55755,1.46586,0.000150347,0.000150347,0.000150347
1840,4751.91,0.85369,0.39735,0.80028,0.76059,0.66205,0.54519,0.17476,2.81298,1.56231,1.46665,0.000149522,0.000149522,0.000149522
1841,4754.63,0.86146,0.40497,0.81633,0.76064,0.66224,0.54519,0.17476,2.81583,1.5623,1.46865,0.000148696,0.000148696,0.000148696
1842,4757.3,0.8465,0.39564,0.81317,0.76066,0.66231,0.54513,0.1748,2.8103,1.57612,1.46222,0.000147871,0.000147871,0.000147871
1843,4760.04,0.83988,0.38357,0.81003,0.76034,0.66118,0.54504,0.17268,2.81282,1.59248,1.46271,0.000147046,0.000147046,0.000147046
1844,4762.84,0.76298,0.35796,0.75131,0.71915,0.625,0.54314,0.16657,2.81582,1.60751,1.46432,0.000146221,0.000146221,0.000146221
1845,4765.55,0.85779,0.40357,0.79322,0.71985,0.625,0.5431,0.16655,2.81731,1.62434,1.46446,0.000145396,0.000145396,0.000145396
1846,4768.25,0.8583,0.39005,0.79602,0.72124,0.625,0.53917,0.16604,2.81904,1.63129,1.46818,0.000144571,0.000144571,0.000144571
1847,4771.02,0.87073,0.39292,0.81978,0.72953,0.625,0.53378,0.165,2.81904,1.63502,1.4683,0.000143745,0.000143745,0.000143745
1848,4773.88,0.83417,0.39066,0.79942,0.73136,0.625,0.54215,0.16145,2.82043,1.65422,1.4691,0.00014292,0.00014292,0.00014292
1849,4776.52,0.84389,0.38011,0.81378,0.73216,0.625,0.53736,0.16695,2.81973,1.65496,1.47119,0.000142095,0.000142095,0.000142095
1850,4779.22,0.80839,0.38618,0.80524,0.73293,0.625,0.53873,0.16429,2.81305,1.64657,1.46768,0.00014127,0.00014127,0.00014127
1851,4781.99,0.81103,0.40479,0.79502,0.7332,0.625,0.53867,0.17044,2.81236,1.64673,1.46737,0.000140445,0.000140445,0.000140445
1852,4784.8,0.81387,0.37505,0.81184,0.73369,0.625,0.53778,0.16937,2.8145,1.65796,1.46376,0.00013962,0.00013962,0.00013962
1853,4787.44,0.75265,0.41593,0.74615,0.73273,0.625,0.53768,0.17018,2.81649,1.66932,1.46641,0.000138794,0.000138794,0.000138794
1854,4790.2,0.84239,0.39572,0.8131,0.73138,0.625,0.53762,0.16427,2.8224,1.66972,1.46935,0.000137969,0.000137969,0.000137969
1855,4792.89,0.82401,0.39641,0.80868,0.731,0.625,0.53756,0.16482,2.8235,1.67742,1.46781,0.000137144,0.000137144,0.000137144
1856,4795.63,0.88154,0.39721,0.79925,0.73054,0.625,0.53073,0.16443,2.82293,1.68124,1.4696,0.000136319,0.000136319,0.000136319
1857,4798.28,0.88373,0.39642,0.81082,0.72969,0.625,0.53079,0.17173,2.83152,1.67306,1.47299,0.000135494,0.000135494,0.000135494
1858,4800.99,0.80905,0.37841,0.79997,0.72885,0.625,0.53009,0.16906,2.83878,1.67219,1.47723,0.000134669,0.000134669,0.000134669
1859,4803.69,0.88752,0.40658,0.82745,0.7277,0.625,0.5258,0.17099,2.84466,1.67885,1.48022,0.000133843,0.000133843,0.000133843
1860,4806.38,0.80596,0.37952,0.80524,0.73349,0.625,0.52211,0.16202,2.85442,1.68818,1.48453,0.000133018,0.000133018,0.000133018
1861,4809.13,0.76668,0.37442,0.79369,0.73755,0.625,0.5288,0.16419,2.86465,1.70798,1.48936,0.000132193,0.000132193,0.000132193
1862,4811.86,0.86265,0.39705,0.80824,0.73983,0.625,0.52856,0.16408,2.86599,1.72187,1.48851,0.000131368,0.000131368,0.000131368
1863,4814.61,0.81237,0.38898,0.7909,0.74514,0.625,0.52055,0.16183,2.87006,1.72994,1.49146,0.000130543,0.000130543,0.000130543
1864,4817.39,0.83542,0.38864,0.80624,0.74713,0.625,0.52053,0.15783,2.87092,1.73509,1.49208,0.000129718,0.000129718,0.000129718
1865,4820.15,0.79675,0.38949,0.80201,0.74806,0.61887,0.52672,0.16016,2.86618,1.74133,1.49404,0.000128892,0.000128892,0.000128892
1866,4822.87,0.88575,0.42279,0.80676,0.74757,0.61729,0.52379,0.15792,2.86567,1.75198,1.49405,0.000128067,0.000128067,0.000128067
1867,4825.62,0.82691,0.38194,0.7948,0.74649,0.61389,0.52377,0.15722,2.86032,1.77254,1.4955,0.000127242,0.000127242,0.000127242
1868,4828.36,0.83238,0.39549,0.80588,0.74705,0.61566,0.53574,0.16526,2.85449,1.79144,1.49024,0.000126417,0.000126417,0.000126417
1869,4831.08,0.83371,0.40758,0.79735,0.74767,0.61763,0.5237,0.16633,2.85705,1.80115,1.48967,0.000125592,0.000125592,0.000125592
1870,4833.9,0.96133,0.45448,0.82269,0.74702,0.61556,0.52903,0.17098,2.86038,1.80426,1.49409,0.000124767,0.000124767,0.000124767
1871,4836.56,0.78501,0.37093,0.77321,0.79786,0.65818,0.59673,0.17815,2.85919,1.80235,1.49483,0.000123941,0.000123941,0.000123941
1872,4839.31,0.88039,0.39705,0.81186,0.74778,0.61797,0.52855,0.17093,2.85947,1.80091,1.4971,0.000123116,0.000123116,0.000123116
1873,4841.96,0.73717,0.36065,0.75045,0.79758,0.65709,0.59621,0.17427,2.85155,1.80943,1.49347,0.000122291,0.000122291,0.000122291
1874,4844.72,0.80118,0.37675,0.80112,0.74839,0.61992,0.52853,0.17084,2.86596,1.81228,1.5005,0.000121466,0.000121466,0.000121466
1875,4847.43,0.8602,0.38735,0.80735,0.74914,0.62229,0.52852,0.17124,2.8653,1.81182,1.49816,0.000120641,0.000120641,0.000120641
1876,4850.19,0.91103,0.40616,0.82099,0.74832,0.6197,0.52947,0.17147,2.86645,1.81619,1.49926,0.000119816,0.000119816,0.000119816
1877,4852.85,0.74989,0.36018,0.76038,0.74959,0.62371,0.53051,0.17172,2.87541,1.81946,1.50159,0.00011899,0.00011899,0.00011899
1878,4855.55,0.81893,0.38315,0.7942,0.74976,0.62424,0.53157,0.17159,2.87463,1.8288,1.50234,0.000118165,0.000118165,0.000118165
1879,4858.26,0.74221,0.34838,0.7566,0.74801,0.61869,0.53104,0.17153,2.86742,1.83773,1.49364,0.00011734,0.00011734,0.00011734
1880,4861.05,0.78152,0.38231,0.81089,0.7484,0.61992,0.53149,0.17158,2.86791,1.85852,1.49328,0.000116515,0.000116515,0.000116515
1881,4863.8,0.83424,0.40281,0.8007,0.79709,0.65515,0.5935,0.17676,2.8644,1.86485,1.49249,0.00011569,0.00011569,0.00011569
1882,4866.6,0.83246,0.38796,0.79738,0.79737,0.65626,0.59226,0.17647,2.87213,1.86724,1.49453,0.000114865,0.000114865,0.000114865
1883,4869.37,0.77367,0.37925,0.81085,0.79793,0.65848,0.59464,0.17683,2.87289,1.87393,1.49248,0.000114039,0.000114039,0.000114039
1884,4872.11,0.90483,0.40452,0.80964,0.79631,0.65206,0.5918,0.17633,2.8716,1.90993,1.49211,0.000113214,0.000113214,0.000113214
1885,4874.83,0.82108,0.38689,0.79738,0.79738,0.6563,0.59027,0.17598,2.86555,1.91538,1.48772,0.000112389,0.000112389,0.000112389
1886,4877.63,0.84483,0.3881,0.80808,0.79764,0.65732,0.59033,0.17599,2.8631,1.91277,1.48445,0.000111564,0.000111564,0.000111564
1887,4880.2,0.85495,0.413,0.81815,0.79801,0.65879,0.5973,0.17785,2.85738,1.91038,1.48198,0.000110739,0.000110739,0.000110739
1888,4882.84,0.82092,0.37244,0.81711,0.79931,0.66392,0.59733,0.17165,2.85105,1.87575,1.48145,0.000109914,0.000109914,0.000109914
1889,4885.38,0.90067,0.39805,0.80972,0.79931,0.66392,0.59841,0.1719,2.84721,1.8771,1.48022,0.000109088,0.000109088,0.000109088
1890,4887.97,0.84736,0.39476,0.80887,0.79946,0.66454,0.59784,0.17182,2.84738,1.8868,1.47944,0.000108263,0.000108263,0.000108263
1891,4890.59,0.78923,0.37752,0.81089,0.79934,0.66405,0.59899,0.17209,2.85116,1.87615,1.47944,0.000107438,0.000107438,0.000107438
1892,4893.14,0.9332,0.4234,0.80838,0.79639,0.66667,0.59741,0.16625,2.85939,1.88437,1.48214,0.000106613,0.000106613,0.000106613
1893,4895.8,0.80588,0.37056,0.80443,0.79986,0.66667,0.59741,0.16625,2.85466,1.90026,1.48147,0.000105788,0.000105788,0.000105788
1894,4898.36,0.85368,0.40824,0.81012,0.79986,0.66667,0.60224,0.168,2.862,1.90755,1.48198,0.000104963,0.000104963,0.000104963
1895,4900.91,0.78543,0.37439,0.80409,0.79813,0.65928,0.60274,0.16811,2.86644,1.91816,1.48378,0.000104137,0.000104137,0.000104137
1896,4903.47,0.80977,0.37686,0.8178,0.79824,0.66667,0.59697,0.16614,2.86704,1.90791,1.48494,0.000103312,0.000103312,0.000103312
1897,4906.01,0.85538,0.38264,0.80484,0.7961,0.66667,0.60235,0.18031,2.86348,1.90054,1.4847,0.000102487,0.000102487,0.000102487
1898,4908.55,0.8397,0.40224,0.80727,0.79261,0.66667,0.60339,0.18055,2.86836,1.87621,1.48882,0.000101662,0.000101662,0.000101662
1899,4911.07,0.84593,0.3922,0.79834,0.79307,0.66667,0.60339,0.18071,2.86721,1.85803,1.48849,0.000100837,0.000100837,0.000100837
1900,4913.62,0.88979,0.41719,0.82188,0.7786,0.66667,0.60248,0.18063,2.86065,1.83529,1.48081,0.000100012,0.000100012,0.000100012
1901,4916.13,0.77628,0.37592,0.80772,0.7745,0.66667,0.60248,0.18063,2.85776,1.83275,1.47739,9.91865e-05,9.91865e-05,9.91865e-05
1902,4918.68,0.83241,0.38396,0.8073,0.77638,0.66667,0.60302,0.17541,2.85725,1.83051,1.47552,9.83613e-05,9.83613e-05,9.83613e-05
1903,4921.2,0.80497,0.37733,0.80189,0.77987,0.66667,0.60298,0.18091,2.8658,1.82307,1.48222,9.75362e-05,9.75362e-05,9.75362e-05
1904,4923.75,0.8857,0.41339,0.8148,0.79356,0.64119,0.60291,0.18083,2.86887,1.844,1.48099,9.6711e-05,9.6711e-05,9.6711e-05
1905,4926.26,0.85581,0.38572,0.81268,0.79157,0.6333,0.60284,0.18224,2.86771,1.84024,1.48146,9.58858e-05,9.58858e-05,9.58858e-05
1906,4928.81,0.77086,0.38867,0.80734,0.79141,0.63266,0.60279,0.17528,2.87389,1.86389,1.48017,9.50607e-05,9.50607e-05,9.50607e-05
1907,4931.36,0.82897,0.40249,0.81688,0.79045,0.62886,0.60278,0.17528,2.87653,1.86551,1.4859,9.42355e-05,9.42355e-05,9.42355e-05
1908,4933.88,0.75907,0.3687,0.812,0.74126,0.59733,0.54952,0.16651,2.88263,1.88547,1.48559,9.34103e-05,9.34103e-05,9.34103e-05
1909,4936.38,0.80372,0.40935,0.80725,0.73181,0.58333,0.5532,0.16798,2.8885,1.89959,1.48787,9.25852e-05,9.25852e-05,9.25852e-05
1910,4938.99,0.80034,0.38988,0.81221,0.7345,0.57666,0.55315,0.16343,2.89135,1.90218,1.491,9.176e-05,9.176e-05,9.176e-05
1911,4941.6,0.80377,0.38456,0.80231,0.73115,0.56712,0.55179,0.1632,2.89429,1.91603,1.49187,9.09349e-05,9.09349e-05,9.09349e-05
1912,4944.14,0.77907,0.37843,0.81772,0.7244,0.54786,0.55252,0.16328,2.89538,1.93689,1.49036,9.01097e-05,9.01097e-05,9.01097e-05
1913,4946.65,0.8322,0.39097,0.82623,0.72624,0.55311,0.55199,0.16316,2.8978,1.93939,1.49243,8.92845e-05,8.92845e-05,8.92845e-05
1914,4949.23,0.8399,0.39331,0.78367,0.72483,0.5491,0.55066,0.16747,2.89581,1.93654,1.49398,8.84594e-05,8.84594e-05,8.84594e-05
1915,4951.82,0.85125,0.40656,0.8041,0.7266,0.55413,0.55204,0.16762,2.90304,1.92755,1.49881,8.76342e-05,8.76342e-05,8.76342e-05
1916,4954.42,0.79595,0.39026,0.7999,0.73128,0.54167,0.55053,0.16727,2.90696,1.92648,1.50531,8.6809e-05,8.6809e-05,8.6809e-05
1917,4956.96,0.87561,0.42456,0.80751,0.73128,0.54167,0.54961,0.16705,2.91141,1.94093,1.50734,8.59839e-05,8.59839e-05,8.59839e-05
1918,4959.5,0.78456,0.373,0.80817,0.74911,0.54167,0.55105,0.16738,2.91286,1.95559,1.50869,8.51587e-05,8.51587e-05,8.51587e-05
1919,4962.05,0.77809,0.3782,0.78858,0.76119,0.54167,0.54875,0.1669,2.90816,1.95525,1.50917,8.43335e-05,8.43335e-05,8.43335e-05
1920,4964.64,0.83913,0.38219,0.81255,0.76391,0.54167,0.54761,0.16663,2.91541,1.96996,1.51187,8.35084e-05,8.35084e-05,8.35084e-05
1921,4967.16,0.858,0.40106,0.80469,0.764,0.53967,0.54695,0.16647,2.9168,1.97904,1.51205,8.26832e-05,8.26832e-05,8.26832e-05
1922,4969.67,0.83074,0.38354,0.8084,0.75859,0.54167,0.54796,0.16671,2.90725,1.96385,1.50982,8.1858e-05,8.1858e-05,8.1858e-05
1923,4972.25,0.85227,0.39868,0.80907,0.75827,0.54167,0.54965,0.16692,2.9068,1.96131,1.50979,8.10329e-05,8.10329e-05,8.10329e-05
1924,4974.78,0.76935,0.36557,0.75836,0.757,0.54167,0.55313,0.16766,2.90321,1.94926,1.51019,8.02077e-05,8.02077e-05,8.02077e-05
1925,4977.32,0.86327,0.39396,0.81635,0.7766,0.54167,0.55222,0.16746,2.89988,1.94517,1.50543,7.93825e-05,7.93825e-05,7.93825e-05
1926,4979.93,0.81831,0.39738,0.81523,0.7906,0.54167,0.5522,0.16745,2.89994,1.97304,1.50589,7.85574e-05,7.85574e-05,7.85574e-05
1927,4982.45,0.87624,0.39632,0.80876,0.81124,0.54167,0.55066,0.16715,2.90275,1.99572,1.50733,7.77322e-05,7.77322e-05,7.77322e-05
1928,4985.16,0.80189,0.39622,0.80184,0.7639,0.54167,0.54862,0.16685,2.90453,2.02977,1.50958,7.6907e-05,7.6907e-05,7.6907e-05
1929,4987.67,0.75645,0.37113,0.80495,0.74355,0.54167,0.5486,0.16719,2.90575,2.03337,1.50908,7.60819e-05,7.60819e-05,7.60819e-05
1930,4990.24,0.80961,0.39298,0.82091,0.73843,0.54167,0.54224,0.16463,2.90287,2.03332,1.50896,7.52567e-05,7.52567e-05,7.52567e-05
1931,4992.77,0.85511,0.40096,0.80827,0.74868,0.54167,0.54858,0.16718,2.90748,2.05066,1.51208,7.44316e-05,7.44316e-05,7.44316e-05
1932,4995.44,0.8478,0.40075,0.79636,0.75012,0.54167,0.53615,0.16392,2.9017,2.049,1.51066,7.36064e-05,7.36064e-05,7.36064e-05
1933,4998.02,0.88474,0.40337,0.79265,0.73331,0.54167,0.53807,0.16455,2.8954,2.04313,1.50547,7.27812e-05,7.27812e-05,7.27812e-05
1934,5000.58,0.75227,0.36607,0.81677,0.73164,0.54167,0.5385,0.16466,2.89446,2.04197,1.50861,7.19561e-05,7.19561e-05,7.19561e-05
1935,5003.1,0.84938,0.40378,0.79374,0.72121,0.54167,0.53852,0.16897,2.89058,2.04637,1.50441,7.11309e-05,7.11309e-05,7.11309e-05
1936,5005.62,0.80772,0.38348,0.80578,0.71443,0.54167,0.53853,0.16889,2.89563,2.03667,1.50735,7.03057e-05,7.03057e-05,7.03057e-05
1937,5008.16,0.79007,0.39726,0.79487,0.72378,0.54612,0.53902,0.16888,2.89726,2.04155,1.5099,6.94806e-05,6.94806e-05,6.94806e-05
1938,5010.83,0.86103,0.40426,0.8116,0.72266,0.54293,0.53865,0.16854,2.8974,2.03295,1.51037,6.86554e-05,6.86554e-05,6.86554e-05
1939,5013.38,0.79422,0.37265,0.80887,0.72597,0.55235,0.53474,0.16802,2.89644,2.02912,1.51088,6.78302e-05,6.78302e-05,6.78302e-05
1940,5015.95,0.86565,0.39118,0.80407,0.72848,0.5595,0.53477,0.16802,2.90076,2.0236,1.51043,6.70051e-05,6.70051e-05,6.70051e-05
1941,5018.47,0.85406,0.40673,0.80986,0.72347,0.54167,0.53598,0.16867,2.89364,2.01457,1.50994,6.61799e-05,6.61799e-05,6.61799e-05
1942,5021.01,0.78936,0.38439,0.81558,0.77491,0.57418,0.5363,0.16863,2.89274,2.01575,1.51153,6.53547e-05,6.53547e-05,6.53547e-05
1943,5023.54,0.77374,0.37584,0.79802,0.77598,0.57761,0.53773,0.16895,2.89619,2.01244,1.51317,6.45296e-05,6.45296e-05,6.45296e-05
1944,5026.11,0.80821,0.39724,0.80486,0.76759,0.55085,0.53706,0.16879,2.89622,2.02065,1.51752,6.37044e-05,6.37044e-05,6.37044e-05
1945,5028.66,0.7705,0.36712,0.79546,0.7706,0.56046,0.53742,0.16887,2.89853,2.0084,1.51583,6.28792e-05,6.28792e-05,6.28792e-05
1946,5031.27,0.7694,0.45043,0.75317,0.77239,0.56616,0.53432,0.16856,2.89515,2.01251,1.51331,6.20541e-05,6.20541e-05,6.20541e-05
1947,5033.75,0.78387,0.38065,0.81969,0.7676,0.55088,0.53539,0.16881,2.89882,2.01362,1.51714,6.12289e-05,6.12289e-05,6.12289e-05
1948,5036.3,0.80562,0.37554,0.80181,0.76441,0.54084,0.535,0.16872,2.8956,2.02321,1.51484,6.04037e-05,6.04037e-05,6.04037e-05
1949,5038.83,0.83729,0.3953,0.80145,0.77136,0.56288,0.53578,0.1689,2.90032,2.02398,1.51825,5.95786e-05,5.95786e-05,5.95786e-05
1950,5041.4,0.79576,0.38481,0.79906,0.77635,0.57879,0.53618,0.169,2.90476,2.02277,1.51929,5.87534e-05,5.87534e-05,5.87534e-05
1951,5043.99,0.81156,0.37936,0.80903,0.77349,0.58333,0.53174,0.16427,2.90372,2.02925,1.51914,5.79283e-05,5.79283e-05,5.79283e-05
1952,5046.52,0.84078,0.40853,0.79965,0.77453,0.57297,0.52903,0.16688,2.91294,2.05249,1.52283,5.71031e-05,5.71031e-05,5.71031e-05
1953,5049.02,0.82791,0.3848,0.80779,0.77721,0.58151,0.52823,0.16668,2.91152,2.08602,1.52123,5.62779e-05,5.62779e-05,5.62779e-05
1954,5051.55,0.80938,0.37655,0.78291,0.77719,0.58147,0.52896,0.16397,2.90563,2.11067,1.51392,5.54528e-05,5.54528e-05,5.54528e-05
1955,5054.06,0.76433,0.38392,0.75493,0.7774,0.58333,0.52673,0.16344,2.90773,2.13312,1.51646,5.46276e-05,5.46276e-05,5.46276e-05
1956,5056.67,0.78809,0.373,0.7879,0.7754,0.57576,0.52706,0.16352,2.91397,2.17664,1.51607,5.38024e-05,5.38024e-05,5.38024e-05
1957,5059.2,0.83301,0.39578,0.79314,0.7754,0.57576,0.53516,0.16585,2.91369,2.17061,1.51579,5.29773e-05,5.29773e-05,5.29773e-05
1958,5061.81,0.81093,0.3918,0.80899,0.7774,0.58333,0.52849,0.16588,2.91239,2.159,1.51654,5.21521e-05,5.21521e-05,5.21521e-05
1959,5064.45,0.83303,0.37771,0.81378,0.77181,0.58333,0.53555,0.16077,2.91759,2.15438,1.52103,5.13269e-05,5.13269e-05,5.13269e-05
1960,5067.05,0.78798,0.38112,0.79937,0.77181,0.58333,0.52887,0.15876,2.9138,2.16475,1.51419,5.05018e-05,5.05018e-05,5.05018e-05
1961,5069.58,0.85471,0.40831,0.81238,0.77739,0.58209,0.52887,0.16306,2.91909,2.1517,1.52164,4.96766e-05,4.96766e-05,4.96766e-05
